feature_idx,cosine_similarity,rank
23245,0.08752831942067812,1
62099,0.08577377124085518,2
63935,0.08339172292924954,3
2249,0.07400369685666007,4
24646,0.07252489320263661,5
9573,0.06708958389653275,6
52515,0.06538397097405721,7
45178,0.06499862203575564,8
61507,0.063941667049948,9
61332,0.06364900458751441,10
58667,0.06295258758566895,11
4308,0.06270910755416176,12
41379,0.0626416279371739,13
22314,0.062394386428218984,14
29861,0.062310592592592695,15
36173,0.06199323325485182,16
50560,0.06056450900792198,17
48135,0.06022958731568598,18
33694,0.060076082470669256,19
13557,0.0597883009566455,20
54839,0.05944393030220804,21
28706,0.058762401075346235,22
20131,0.058652089306598626,23
24488,0.058233184929637825,24
50702,0.05782882981006365,25
12630,0.05734850861766205,26
41908,0.056510132959171594,27
59376,0.05619011499465131,28
28641,0.05587167552744056,29
15894,0.05571251350463827,30
8485,0.05521805548942289,31
51152,0.05505635027973749,32
10077,0.05491949715161954,33
17437,0.05484868559947507,34
61448,0.05448834466856861,35
41404,0.05433003666194463,36
3306,0.05427580877238834,37
52920,0.05397731237863446,38
4226,0.053781596077851615,39
35962,0.053685507266419914,40
40548,0.05332942773742797,41
6576,0.053299386572274815,42
30032,0.053265118304404516,43
16076,0.053009534709624856,44
17490,0.052904327312702774,45
55595,0.052796798200336975,46
19222,0.05257171914759457,47
15773,0.05219064686228123,48
44942,0.05190944054116962,49
16368,0.05178329189536357,50
16429,0.051781843957023434,51
36115,0.051775381835950776,52
47216,0.0516776571583325,53
62691,0.05162672152856513,54
12084,0.051590765386487415,55
41533,0.051413911167370464,56
9457,0.05131350458382791,57
65260,0.050821569312334905,58
61966,0.05074888366893617,59
9200,0.05051125964255227,60
63701,0.05044140578157591,61
31265,0.05032593735156241,62
52104,0.050008225344861906,63
2400,0.0499173485665059,64
8722,0.049820882982270845,65
54544,0.049678175639290494,66
282,0.049641522481435565,67
52970,0.04933135145827533,68
17768,0.04923329527879182,69
37911,0.04922799030301275,70
32657,0.048908073721367025,71
24959,0.048858261084055124,72
35491,0.04863640468480285,73
54420,0.0485971408506401,74
17581,0.048506938270203796,75
54609,0.04828502072354307,76
26922,0.04816268358749448,77
64739,0.04814989096756005,78
8906,0.04797704476489289,79
48192,0.04785269159441054,80
10749,0.04774746350335112,81
30512,0.047744946549268245,82
4357,0.047730358268534966,83
34821,0.04758513040067331,84
49645,0.04753961160625876,85
9537,0.04747274059337547,86
61688,0.04740659869167433,87
18050,0.0473243686511622,88
65215,0.04725880683860092,89
55151,0.04725847793007839,90
63461,0.047118991853617134,91
12911,0.047098372388749685,92
47752,0.04695920418361576,93
15783,0.046954097174746655,94
48432,0.046930294693273825,95
27433,0.04670092660608956,96
50674,0.04664198236246719,97
26554,0.046568510898181065,98
61959,0.04650017278710627,99
19183,0.046358418008276954,100
59191,0.046347429085205054,101
11775,0.0463403566332448,102
39057,0.04627950242626368,103
47515,0.04605849458452767,104
10208,0.046013929206825205,105
42685,0.04597646884544114,106
16467,0.045859182286780736,107
39759,0.04584312517788398,108
61318,0.045518520177379125,109
18740,0.045371636406517056,110
27245,0.04530932124835579,111
41367,0.04528432863962885,112
33738,0.045261356171673164,113
46635,0.045250052850424265,114
3897,0.0452102850134295,115
21306,0.04514267190606789,116
26206,0.04513193951151349,117
24275,0.04513172403009381,118
61578,0.04511754323719804,119
56486,0.044998560469933224,120
55624,0.04496640528328987,121
359,0.04488195407308286,122
21524,0.04485027074505074,123
44655,0.04483884622551319,124
59210,0.044712615952815095,125
27399,0.04465283843409729,126
61045,0.044647361458923444,127
21795,0.044635543455781294,128
44593,0.04461302942571194,129
25920,0.04459787728029213,130
18225,0.04458704441045956,131
2940,0.044585323528620366,132
54963,0.04457504855806286,133
24245,0.044555287259630025,134
63515,0.04445910727288782,135
23919,0.04443710722436851,136
