feature_idx,cosine_similarity,rank
47216,0.11338984121674786,1
24646,0.09410053535870833,2
21795,0.08346020125788915,3
4713,0.07573563520295108,4
12929,0.07534033893315743,5
19222,0.07426226204678438,6
54791,0.07418061787846444,7
43307,0.0735177635269713,8
28706,0.07328776467908979,9
21781,0.0731242168730066,10
54356,0.06918010888842749,11
27346,0.06901003337558134,12
25938,0.06896002604137345,13
46902,0.06870280641235546,14
37911,0.06784365331519586,15
14986,0.06722677296352839,16
28454,0.06637466007824767,17
14714,0.0660057842189721,18
33266,0.06585584912932906,19
8442,0.06536811946844256,20
48881,0.06507515097022215,21
17954,0.06507158590066893,22
29047,0.06497727673391318,23
42406,0.06472839920118942,24
58439,0.064590742078725,25
16425,0.06363308459265701,26
50877,0.06292346679321893,27
39467,0.06250420630425635,28
524,0.06216896840365749,29
59095,0.062165433451109024,30
3860,0.0620510161241447,31
37658,0.06163534879636416,32
4210,0.06153412379294361,33
34735,0.060477779190404944,34
51868,0.06009112318452328,35
17536,0.06004940463829335,36
46438,0.05999542234077104,37
10897,0.05964280850512176,38
54310,0.05910156230303946,39
56349,0.05864727370051617,40
41555,0.058100251663187566,41
14930,0.058006934456797214,42
7510,0.057529984111068244,43
42831,0.05750343323649941,44
22704,0.057055717682887905,45
63142,0.056996436627247106,46
28196,0.05547459858314633,47
44447,0.05529001078278723,48
65141,0.05432885977823921,49
4247,0.054049500602132046,50
12911,0.05385004732687996,51
43759,0.05348157203849449,52
51149,0.053420128317966754,53
24681,0.053383848486757784,54
45362,0.05331278838000834,55
46993,0.05315096033301877,56
47161,0.05279552956702954,57
19564,0.05253989506523844,58
41211,0.05252067743555094,59
22306,0.052452090715825926,60
19846,0.05240097636691728,61
53003,0.05222808045869564,62
29839,0.051992522461013616,63
21524,0.05193855909716411,64
6363,0.05167947430368453,65
41908,0.051487715984091874,66
54186,0.05138613185249448,67
58991,0.051043512686243644,68
5042,0.051026380705024944,69
59488,0.051007135555072865,70
20146,0.050942527171054956,71
56307,0.05090509497336675,72
46198,0.050890519846890164,73
64890,0.05063614966727134,74
49495,0.05061141711131252,75
43899,0.050570049720486815,76
41294,0.05050726905931945,77
5350,0.05035736187281019,78
48611,0.050320328643216235,79
63701,0.05028173681556137,80
46443,0.05013919366306599,81
27783,0.05013558544169734,82
46701,0.04979402003359778,83
11592,0.049727263055924856,84
44881,0.04918833135001291,85
53284,0.04901651760004855,86
20231,0.04887539213642366,87
27247,0.04875546307903507,88
7970,0.04867409503887087,89
55569,0.04852229432769925,90
42859,0.04849746279909518,91
34350,0.04846758657342329,92
32703,0.04837417732017348,93
10660,0.048328093776865214,94
28209,0.04832547216435197,95
38313,0.04825568960507012,96
53514,0.04813560380322003,97
18722,0.048025313594628166,98
35106,0.048019596876981124,99
12424,0.04794579297376662,100
12436,0.04790483325263457,101
14697,0.047853938603106744,102
32167,0.047814984188748764,103
41338,0.04777053913053164,104
39027,0.04776598983257549,105
49280,0.04759150632419254,106
9338,0.04747985062443508,107
37041,0.047463105717332234,108
30176,0.04742716229558367,109
22979,0.04739794981380561,110
43249,0.047280774905395465,111
23337,0.04720861808912584,112
7667,0.04715636478456656,113
41482,0.04669983261051179,114
28986,0.04669328186906536,115
18619,0.046654690252397074,116
41862,0.0464872652884325,117
48192,0.04647788474577075,118
24709,0.046463023993888276,119
64771,0.04642407150600812,120
8786,0.0459906463963889,121
38949,0.0459699042243703,122
57200,0.04589345364026394,123
52485,0.04563355141874495,124
25387,0.045599103517743426,125
23700,0.045513710096290357,126
26954,0.045509763978647866,127
61587,0.045386017566268866,128
29634,0.045255125351983054,129
51490,0.045168894283356596,130
21439,0.045158549684558826,131
5399,0.04514295335053352,132
64863,0.045011571146320255,133
15654,0.045009393614896406,134
9731,0.044915611592686484,135
17393,0.044885668144647665,136
2380,0.04483904309311052,137
23270,0.044707426329702024,138
24329,0.04457973474554414,139
53506,0.04450484426565824,140
54206,0.04447361677635082,141
18316,0.0443658031272947,142
18653,0.04426957479577209,143
22521,0.04420224450604875,144
46831,0.04418863787106053,145
13108,0.04412782355482532,146
36397,0.04407399584142593,147
21082,0.043965340976013366,148
8327,0.04389667468927911,149
63409,0.043597042775568876,150
5216,0.04359289935677319,151
46547,0.04355644116206954,152
20100,0.043517836641509995,153
43993,0.043513556709876826,154
9847,0.04336844408045148,155
59794,0.04324636789932371,156
26496,0.04319424283701641,157
26759,0.0431291325488368,158
43446,0.04307150299183996,159
41813,0.042918073367617396,160
28343,0.04285154600531116,161
21071,0.0428427751299276,162
61671,0.0428274263599709,163
20680,0.042805192689874774,164
34641,0.04275479473798467,165
22093,0.04273107365543516,166
19893,0.04272958914548324,167
44559,0.04270511103755771,168
62691,0.04264738729995525,169
48507,0.042646323453837426,170
64621,0.04258347442503235,171
2831,0.042573361710235895,172
38643,0.04247737060502891,173
43575,0.04245318742253486,174
38956,0.04244937185846603,175
47121,0.04244364512179985,176
37447,0.04239554999924038,177
13785,0.042330026296591335,178
33181,0.042321090263963065,179
33448,0.04232012452554404,180
17466,0.04226809021669633,181
32318,0.042212778826261455,182
7962,0.04219447878300116,183
24855,0.04211413081677368,184
26625,0.04210181127509824,185
40570,0.04200432848733997,186
3534,0.04192629466246466,187
46490,0.04180983080175554,188
60596,0.04175043839580322,189
6843,0.04174825663945064,190
8717,0.041549499346506154,191
47650,0.041515034683175,192
32939,0.04149685146888751,193
36546,0.041462369949111254,194
36196,0.041454166095842924,195
8785,0.04139328873910759,196
6267,0.0413718014100141,197
20555,0.041363989709908074,198
54560,0.04135425770365959,199
38449,0.04126204269648657,200
46255,0.04117821381334982,201
16192,0.041070844481248904,202
5465,0.04104271416394149,203
26255,0.04087030056616052,204
39571,0.04079043591274281,205
48760,0.040787254715441965,206
29250,0.04076381600190244,207
52857,0.04073755651814195,208
10345,0.04070342953831629,209
15831,0.04069831931713007,210
47685,0.04064050585836493,211
588,0.04064044237474821,212
24561,0.04061173461338937,213
4201,0.040503232920009645,214
22255,0.040480110350769684,215
39713,0.04045038199894658,216
160,0.04040293989220267,217
9086,0.040353914471270534,218
41731,0.040307743184899346,219
48100,0.040252373780872625,220
1802,0.04018239092967766,221
37773,0.04007995037437289,222
25990,0.040014509794706374,223
25883,0.03998759572439204,224
56571,0.0399586311479904,225
6869,0.039875191154700784,226
14068,0.039868321489317265,227
35914,0.03976341923461309,228
40549,0.03975522620994607,229
20030,0.03970004483465541,230
3858,0.03968476249254251,231
10338,0.03968208272827922,232
35272,0.0396519722953881,233
2249,0.03960378315408657,234
52878,0.03959426073348309,235
5672,0.03951015907206711,236
40120,0.03948588843026942,237
17181,0.0394208882161833,238
17399,0.03941960408230432,239
7869,0.03940882265959064,240
15751,0.039375872431557275,241
65248,0.03929766448829078,242
41415,0.039290791072864796,243
11025,0.039191904083778394,244
50521,0.03918976924913944,245
326,0.039166089979496194,246
27485,0.03916023664877022,247
19454,0.03913308631654387,248
25053,0.039102385875420434,249
18681,0.03905821378211095,250
14279,0.039006473168071695,251
60351,0.038939499767969184,252
55718,0.03890981869807126,253
29019,0.038840035134801276,254
19394,0.0388055232747191,255
17152,0.03877809266148925,256
50362,0.03876375044554609,257
21348,0.03875245787336892,258
62549,0.03872443969903372,259
1707,0.03871346339903308,260
24834,0.03870542495969646,261
49812,0.038689921622983674,262
44513,0.03863942668498432,263
27867,0.03861339400165995,264
32502,0.038587457492585665,265
7836,0.03857152295274732,266
22086,0.03850557512668798,267
14021,0.038503611489521895,268
61207,0.0384949126919376,269
48011,0.0384321814002538,270
53898,0.03842928776562591,271
3545,0.038369532520626755,272
12963,0.038368398681243775,273
6328,0.03833706382868974,274
6077,0.0383228033915084,275
32608,0.038319019793039574,276
26979,0.03831299387825943,277
27660,0.03830201005952287,278
36004,0.03826678378726781,279
54744,0.038265996318914086,280
2222,0.03823955421739669,281
56202,0.038222172642653,282
42213,0.038197095888706435,283
49300,0.03818749640921796,284
8310,0.03818399719608649,285
55392,0.03812641988706008,286
60109,0.03805548971115627,287
36270,0.03801235263237584,288
8088,0.03800841075769464,289
48034,0.03798273850084968,290
23646,0.037930412622144395,291
46635,0.037927270344872505,292
36726,0.037924254804699915,293
65298,0.037914471422446014,294
1374,0.037903677655936746,295
3288,0.03789895812691359,296
37263,0.03789859515744612,297
1003,0.03788173280054813,298
5934,0.03783793777083596,299
65365,0.03782559287050777,300
9105,0.037787026474655976,301
46322,0.03776814097583287,302
62171,0.037727952266558194,303
54351,0.03768555180170279,304
3059,0.03767524357529916,305
16179,0.03765894435566716,306
63533,0.037629135906446204,307
1968,0.03760843667653592,308
45287,0.03760337490252491,309
12713,0.037602650054399216,310
39403,0.037569764694984686,311
30819,0.03748577294324996,312
19694,0.03739262860878071,313
64176,0.03739103160071193,314
30530,0.03737270544782868,315
12816,0.037371863626607264,316
8644,0.037345923192496765,317
48403,0.037333015741995296,318
63572,0.037254613836811945,319
36448,0.03722863540782151,320
21624,0.03722660330468133,321
11080,0.03722399832765166,322
23126,0.03720626808731081,323
7056,0.03718922745850263,324
33814,0.03710608371603908,325
6582,0.03709347024339072,326
47965,0.03707752517220277,327
26276,0.0370245308210111,328
33368,0.03702023574478683,329
57956,0.03699863657193115,330
15361,0.03697793365559196,331
19255,0.0369575587863851,332
55666,0.0369043590111656,333
44457,0.03687955410136891,334
12253,0.03686477012244227,335
8032,0.03677402118294723,336
43550,0.036763827945787086,337
37233,0.03676089589148547,338
56852,0.03674260865360745,339
39285,0.0367410492704883,340
63991,0.036734412771086765,341
46007,0.03672434257140694,342
50276,0.0367170485516783,343
54137,0.03669165742554857,344
3917,0.036670638470948425,345
7003,0.03663152139869519,346
15592,0.03660860821516558,347
20717,0.03658146992505609,348
7821,0.0365659564284569,349
38481,0.036552843216906016,350
42424,0.036552514548489276,351
20005,0.03654086409042836,352
11248,0.03650717799160618,353
28996,0.03649775525962926,354
22765,0.03647656799315217,355
23872,0.036473737611719875,356
11775,0.036444247294814075,357
51010,0.03643458923246513,358
10221,0.03643019767713001,359
21783,0.03640467815349184,360
35682,0.03638421312290691,361
18081,0.036379462526393194,362
5709,0.03635201987290385,363
30733,0.036346056406558455,364
4878,0.036330527740612004,365
10008,0.03630053064740542,366
30776,0.036296311630724686,367
25025,0.03628717683722125,368
38043,0.03622989633240285,369
36535,0.036200165465123973,370
41067,0.03619965599359507,371
13093,0.03618633779144968,372
60876,0.03618158542914958,373
64466,0.03615653424952534,374
42133,0.036151907113007746,375
5467,0.03613311736281973,376
26109,0.03612582858689529,377
25150,0.036123525789044084,378
52146,0.03608887769270507,379
59214,0.036076598101340146,380
41540,0.03604833261122721,381
10319,0.03602242886667589,382
14477,0.03602196869964357,383
38589,0.035992909686141654,384
54315,0.03598729985885689,385
5261,0.03594617696964828,386
31490,0.03594480542910089,387
51894,0.03593403857081549,388
59080,0.03590344931011807,389
24288,0.03588161045761742,390
2832,0.03587675859509222,391
52813,0.035862599197684766,392
40515,0.035850697187683724,393
40380,0.03581166921236857,394
16015,0.03578814020252137,395
57743,0.03571723256614155,396
55202,0.035700283100455865,397
39384,0.035697842072284325,398
7470,0.03565957580336907,399
38360,0.03564814267510099,400
47593,0.03561041010349463,401
24601,0.035583680018957994,402
58324,0.035583174953544607,403
23733,0.03558156289357221,404
62548,0.03555888595417542,405
45075,0.03551551395971443,406
55558,0.035489630881084255,407
28999,0.03548242757635692,408
65286,0.03545607446115915,409
58914,0.03544792678244772,410
41512,0.03544072732592098,411
25762,0.0354049061350425,412
29277,0.03535444946663184,413
29861,0.03534877992863217,414
25941,0.03534403167513576,415
62385,0.035328744206637584,416
2228,0.03532441687371623,417
16929,0.035297988450801156,418
22400,0.03528486465028608,419
45883,0.03528398443384179,420
57731,0.0352669053534893,421
2336,0.035248765216654376,422
30005,0.03524504156212869,423
36455,0.03524410243856396,424
63895,0.035231605531378274,425
22209,0.03522983558963753,426
658,0.0351936845623156,427
44430,0.03518802948247977,428
47559,0.035178655860195474,429
6202,0.03512948638517027,430
60219,0.03510452452019015,431
53380,0.03507864548744151,432
16552,0.0350688234497231,433
16842,0.03506626062165983,434
61521,0.03506514932083885,435
20903,0.03505795975966845,436
26986,0.0350491041648115,437
53440,0.035031247888793575,438
44866,0.035022836722900734,439
63719,0.03499032665662692,440
20473,0.034965857788763516,441
11918,0.03495410085062332,442
51839,0.03488827902869174,443
25316,0.034878108187938725,444
24460,0.03487661940610024,445
53801,0.03485968844650494,446
25036,0.03484332330600604,447
24996,0.03484261265668556,448
56460,0.034810223957498575,449
56041,0.03480457986972527,450
29443,0.034752709973888435,451
12717,0.034697540530937376,452
3618,0.034691940720315076,453
8539,0.03461287484649448,454
23014,0.034610698677669575,455
31653,0.0346048850175891,456
41608,0.03455465880319094,457
35500,0.03453298434974205,458
62253,0.03453260567652493,459
45454,0.03451776088411632,460
11788,0.034489623084806964,461
64087,0.034484539471883104,462
43359,0.03446798475358889,463
29760,0.0344581044295543,464
38069,0.03443676998711526,465
35057,0.034429771133869164,466
14985,0.03440351537397998,467
63770,0.03438799484844224,468
64368,0.034345785332615744,469
16331,0.034343822348433604,470
45336,0.0343411407602587,471
