feature_idx,cosine_similarity,rank
62099,0.20227490485601204,1
61332,0.17098786029613616,2
52515,0.15057508942050574,3
30377,0.14418963006959676,4
48135,0.13260855393040707,5
10962,0.13017787580078496,6
64739,0.1299300423013964,7
36173,0.12939187085190218,8
27289,0.12885154309811783,9
11316,0.1272256893718855,10
58739,0.12627243275172767,11
13038,0.12589680698191025,12
34750,0.1257745096830092,13
22314,0.12404642179800775,14
18225,0.12399090513421501,15
16368,0.1228517887530505,16
41263,0.12239470678125683,17
37653,0.12166809345901423,18
20131,0.12164107923885621,19
57824,0.12118704876463388,20
35676,0.12109336709807675,21
42997,0.12077875667586359,22
32841,0.12064228432238569,23
13875,0.12006391178355615,24
58667,0.11925094049362939,25
50480,0.11910697070038706,26
24462,0.11902631867389715,27
20023,0.11870673243663084,28
40505,0.11769407427534857,29
43339,0.11757183540079844,30
61940,0.11722223753566383,31
56678,0.11715716967805807,32
16314,0.11638839401127575,33
30020,0.11573842685789555,34
11584,0.11568293414748759,35
38767,0.11543327466350882,36
33640,0.11543106416619406,37
16360,0.11356519846786232,38
55398,0.11334456167091075,39
17768,0.11292399021656245,40
63256,0.11104744315694864,41
19188,0.1109577309814652,42
2428,0.11082898165913659,43
61590,0.11067011922594329,44
40929,0.1103721584278406,45
14182,0.11019530933124541,46
50207,0.11007699144071381,47
39110,0.10971332351798475,48
18484,0.10955834327921692,49
29001,0.1094493019984458,50
11464,0.10897493593419791,51
38287,0.10867538325273869,52
54839,0.1086335913657382,53
56977,0.10812199581554659,54
51637,0.10730280336767262,55
42853,0.10698696545437594,56
30032,0.10675741547798343,57
19019,0.10654737425960727,58
42685,0.10634825708957026,59
2068,0.10627637785841484,60
4389,0.10583386758777459,61
10272,0.10573698506656767,62
46019,0.1056653459138775,63
61436,0.10563190562987468,64
28105,0.10511789725912418,65
10838,0.10508066934135574,66
23673,0.10499886193853082,67
47448,0.10464557255491477,68
42834,0.10464547305442427,69
359,0.1045877079691101,70
39719,0.10448506967762712,71
49972,0.10430233195922836,72
16607,0.10419382284037311,73
23069,0.10418449097765616,74
18467,0.10397105103717778,75
56412,0.10393794890886404,76
53360,0.10364510352381409,77
58651,0.10359520107817381,78
8722,0.10334557350517509,79
17490,0.10306847760279282,80
42505,0.10300093399860308,81
23717,0.10255864938492612,82
41379,0.10235298794343575,83
23547,0.10221339384151991,84
47491,0.10219340920303469,85
51417,0.10216062778153473,86
56637,0.1019568892538221,87
5346,0.10173899461089625,88
26802,0.10158354234523656,89
3138,0.10157213716890555,90
2154,0.10124813025256114,91
50475,0.1009785462039173,92
33925,0.10068735748246045,93
18590,0.10066729541539686,94
46384,0.09978643752327587,95
58720,0.09972154087152292,96
18316,0.0995573974354754,97
15783,0.09918312434811952,98
9174,0.09885334030530102,99
9200,0.09867720815628514,100
36502,0.09812815198778982,101
42992,0.09790148464770337,102
35880,0.09785095229527534,103
2943,0.09782449148281007,104
4458,0.09758978599860445,105
56839,0.09753829833092818,106
41404,0.09742358866161274,107
41373,0.09692015237503439,108
25401,0.09690298948017852,109
35297,0.09684437154700447,110
54614,0.09683062203308143,111
46167,0.09678055310635875,112
4719,0.09626095463557721,113
30840,0.09554432565093977,114
63934,0.0954395632848397,115
53897,0.09532147871902338,116
22953,0.09531023965004591,117
36375,0.09509341246086482,118
38499,0.0950602928070255,119
55503,0.09503209707250039,120
48924,0.09447048074117567,121
44936,0.09444414949163538,122
16551,0.0941641888040419,123
15016,0.09410955328390086,124
54958,0.0940694102592795,125
49818,0.09399740688135017,126
61966,0.09355686100349796,127
59134,0.09347026005287971,128
51808,0.09346102899987649,129
62604,0.09327236590585553,130
25326,0.09297998160255753,131
60359,0.09297799383052306,132
40020,0.09297046499491401,133
24684,0.09293201253470425,134
45836,0.09285126145568251,135
15158,0.09283209273262218,136
26937,0.09281895531956115,137
54711,0.09270711873177884,138
17637,0.09268647601115944,139
52044,0.09240241495029444,140
60531,0.09228931190249065,141
62273,0.09228540107545771,142
31702,0.09216809574384745,143
59309,0.09216244075729424,144
18407,0.09211838306022924,145
59116,0.09207222778566058,146
15805,0.09185215075124599,147
40077,0.09184600730770631,148
40355,0.09178465970178862,149
10138,0.09162944886159463,150
10921,0.09156826208442029,151
52426,0.09156084520443412,152
18879,0.09142195322604632,153
59000,0.09140360163074415,154
27828,0.09130804698441396,155
51962,0.09122522515688729,156
18874,0.09113679720002903,157
37447,0.09110258943332704,158
13645,0.09086619615389092,159
22964,0.09068052786977839,160
34354,0.09064262190304899,161
33961,0.09042129238373457,162
5159,0.09028914477361065,163
45114,0.0901754579042863,164
4810,0.09013029588925554,165
63226,0.09010017539216224,166
5079,0.08991827719107301,167
7823,0.08979129375549716,168
22245,0.08965066294082781,169
35532,0.08958560270086487,170
55595,0.089524212661479,171
52785,0.08925711629184772,172
58616,0.0891922303659439,173
53698,0.08912058465442094,174
2293,0.08909870546178719,175
14716,0.08903704035101337,176
29795,0.08881546124019155,177
14405,0.08879051558973702,178
41626,0.08875402534424955,179
20317,0.08829606189120766,180
7557,0.08810925147008448,181
18580,0.08808259026388457,182
41596,0.08803927277148935,183
16014,0.0879958394867289,184
9964,0.08781167411246857,185
54181,0.08759155094787806,186
45213,0.08744048644792726,187
41531,0.08722266597704972,188
25591,0.08706908247882986,189
50660,0.08703189312879386,190
1809,0.08697991012308556,191
59897,0.08694564461370141,192
17932,0.08686420117636805,193
4075,0.0866580884911104,194
5821,0.08663021873133799,195
21565,0.08660389188462973,196
50284,0.08652847054478412,197
36864,0.08651734114251797,198
40645,0.08632541093968621,199
23343,0.08619742583896697,200
32773,0.0861521775139488,201
54724,0.0859668110569302,202
27809,0.08592472484082203,203
31581,0.08591709337172498,204
1417,0.08580156091247372,205
60264,0.08577464000170819,206
20514,0.08556064515845312,207
52325,0.08549644139120174,208
8725,0.08547343756078847,209
3683,0.08546152275097091,210
50702,0.08529550093384555,211
4308,0.0852796457326364,212
37363,0.08525862193133645,213
42953,0.08521937211938342,214
64806,0.08517277711478809,215
58284,0.08504669837286952,216
27089,0.08466284952082306,217
12084,0.0845624957086965,218
28186,0.08451844659161097,219
55854,0.08451250579529636,220
30384,0.08419305697172291,221
28415,0.0841757777316388,222
38267,0.08415761360744345,223
25613,0.08415732216781921,224
59812,0.08415287903662041,225
24897,0.08414036257193967,226
21196,0.0840523845467761,227
11582,0.08400107943328126,228
30451,0.08400043219400645,229
54609,0.08399809522850359,230
30512,0.08398844142138226,231
53935,0.08392478034296195,232
20076,0.0838699992740707,233
27190,0.08383110395546436,234
22101,0.08381366468225661,235
58051,0.08381365534258094,236
59695,0.08380374816150084,237
26178,0.0836532311791077,238
18204,0.0836268232604356,239
22508,0.08359240305647522,240
14574,0.08356460406033932,241
60400,0.08346328672594773,242
64305,0.08334920772136557,243
6623,0.08319710411098928,244
20967,0.08315730662777807,245
18692,0.08314863533716678,246
54452,0.08313257024264907,247
58619,0.0831139646388957,248
45156,0.08311263847066415,249
52390,0.08297172688578162,250
40260,0.08297167820375545,251
22956,0.08292281293097464,252
4985,0.08287257373366878,253
50937,0.0828664187815665,254
28748,0.08258399974260108,255
45877,0.08252028626354611,256
60472,0.08241923274905884,257
63062,0.0822672150583665,258
38351,0.08226678909125472,259
60062,0.08218291876204102,260
22175,0.08213139190577247,261
45448,0.08203323153539631,262
5021,0.08202387780206033,263
845,0.08202334963349654,264
3439,0.08200083870203938,265
27642,0.08189843078144374,266
34698,0.0817531039773127,267
19834,0.08166541846898125,268
63852,0.08165959063522656,269
13410,0.0816154995993217,270
3019,0.08154897793605057,271
12289,0.0815474260999107,272
10689,0.081509298035442,273
14870,0.08150114417969911,274
29952,0.0813831821262483,275
35879,0.08137353170094952,276
64336,0.08136651758026911,277
31315,0.08128698241020474,278
15600,0.08120806835026496,279
33592,0.08118891976090722,280
51667,0.0811869744484692,281
51897,0.08111090554373662,282
2275,0.08109488904095122,283
50698,0.08104916851773625,284
7211,0.08101823168451557,285
61238,0.0809959775150363,286
17888,0.08099011669893812,287
10613,0.08095465223248534,288
1702,0.08095021620244001,289
23245,0.08084248377893441,290
11658,0.08083146081512274,291
38850,0.08077423799784104,292
35336,0.08069113199480892,293
34915,0.08069105470151718,294
47157,0.08068407634901544,295
16233,0.08068116411227358,296
26647,0.08059829513620054,297
12656,0.08055750380128195,298
56381,0.08048099726340993,299
64586,0.08038015668538773,300
