feature_idx,cosine_similarity,rank
27783,0.26428525624165994,1
21781,0.2410051940812463,2
26247,0.2302030537595561,3
11025,0.22028684664250342,4
28706,0.2141355315760779,5
6363,0.20342756204204393,6
17954,0.20029697714310893,7
47216,0.1993801654175113,8
22093,0.19863593746271913,9
12424,0.19709489362206672,10
34735,0.19175275812668846,11
54356,0.19147771558040677,12
2831,0.1903253014243381,13
14986,0.17887907315705484,14
5253,0.17317406883959324,15
45362,0.1721421501152003,16
53691,0.1687699892934664,17
63230,0.16761308507706657,18
54137,0.166325159140242,19
30052,0.16562152307933967,20
16126,0.16498960141083693,21
58439,0.16483869680098895,22
47866,0.162644115071071,23
64229,0.16142076909617756,24
37911,0.16102558418047175,25
55662,0.159414422460959,26
50554,0.15822326091674807,27
51553,0.1569456010802518,28
4247,0.1566971541390718,29
17864,0.15596793765318848,30
59901,0.15575367445866017,31
51490,0.1553869145243448,32
20231,0.1547828035632492,33
36452,0.15428930559189535,34
63009,0.15371808456859273,35
24557,0.1534545406205248,36
54307,0.15224788041112805,37
23440,0.15157124923898949,38
51635,0.150027242781477,39
43267,0.14926387684592238,40
15965,0.1490749198645973,41
42406,0.14638872931036917,42
41703,0.146085366548641,43
56752,0.1452746311398598,44
59220,0.14460910176899475,45
11460,0.14405411739794052,46
49280,0.14335885652838862,47
38357,0.1431708332775637,48
62548,0.14316110529405476,49
5911,0.14285049972416222,50
9598,0.14276258022605406,51
21590,0.1427220802285302,52
55595,0.14077794188361228,53
8722,0.13944120355434558,54
49181,0.13921452670755705,55
576,0.13872069120071576,56
19294,0.1378614576177226,57
63586,0.13780562277889913,58
58991,0.13719243714940094,59
50203,0.1369581395942959,60
59131,0.13688522328805333,61
65365,0.13679907479381778,62
23270,0.1365935479730475,63
19454,0.13651738144067402,64
30048,0.13584246150977658,65
25993,0.1357122061202245,66
49897,0.13562713697590686,67
57978,0.13532480869602043,68
15313,0.13525418455489316,69
8442,0.13429038411618305,70
30535,0.1340751638406402,71
36382,0.1340377653209798,72
49111,0.13395739122114494,73
64037,0.13361421134606963,74
39691,0.13307800229405542,75
48881,0.13288227102361003,76
27331,0.1326309299185498,77
54791,0.13201669181398742,78
40927,0.13166851419620812,79
34568,0.131550780290518,80
42886,0.1314893949339566,81
22255,0.13129250622851144,82
35681,0.13106988129440972,83
18681,0.1308414805967235,84
15952,0.1307903764239586,85
61420,0.1305007134666545,86
11870,0.13049813465346333,87
16297,0.13023321020095904,88
57650,0.13005960173099682,89
61614,0.12822906261455627,90
46789,0.1279543162825382,91
20895,0.1277297640959007,92
34002,0.12732832729799232,93
29697,0.12674490939672065,94
19054,0.12653095049177304,95
60067,0.12627287087540326,96
13848,0.1249970073705425,97
61147,0.12488823161952481,98
23380,0.12458329164755487,99
16954,0.12434078520451669,100
62364,0.12409100379804144,101
10897,0.12366054157247237,102
10044,0.12360972568461358,103
28157,0.12349156442775916,104
49726,0.12312058610528011,105
63584,0.12290431065800972,106
65118,0.12290287976284911,107
22072,0.12271252033025949,108
64621,0.12201777373871096,109
15862,0.12170259902225064,110
49202,0.12158679639400129,111
5042,0.12139456947466978,112
29289,0.12133385925958277,113
4713,0.12116252416773597,114
8799,0.12115167520627816,115
31544,0.12108787259792235,116
43307,0.1207000668947969,117
38449,0.12052931126019964,118
41506,0.12045911545761497,119
9847,0.12038062584197863,120
46371,0.11990503682654097,121
20252,0.1198881141799709,122
19434,0.11983097146536313,123
27547,0.11981962365340201,124
51868,0.11936224098219816,125
40347,0.1190285099070738,126
63545,0.11900474589801481,127
62144,0.11843331894218262,128
18087,0.11841063595917918,129
23858,0.11836866742284191,130
4829,0.11776624600902605,131
50350,0.11776574509865154,132
26531,0.11756896418745895,133
10917,0.1175247777981719,134
36455,0.11739442051709582,135
5216,0.11737228564718735,136
63197,0.11732986215389801,137
28992,0.11697233588780516,138
40303,0.11680804549047312,139
22086,0.11679075123228415,140
54676,0.11676782346805124,141
26479,0.11647199543863607,142
57527,0.11596321497526912,143
15796,0.11585321163488238,144
14880,0.11579205885010427,145
34627,0.11577014183617805,146
33181,0.11569065854843225,147
28709,0.11557825655723211,148
1949,0.11538375092589127,149
7090,0.11536765522465287,150
30757,0.11535382862313405,151
58039,0.11498645547011181,152
31348,0.11495720290098849,153
41587,0.11438732934504148,154
28800,0.11431111400009979,155
4457,0.11420121909248816,156
46963,0.11417927028470094,157
19257,0.11416675271429316,158
16536,0.1140088985138649,159
52447,0.11394935575500753,160
53967,0.11382606035861448,161
54225,0.11372365572411275,162
2008,0.11364980757827572,163
15092,0.11360777944306397,164
30524,0.11349698261446795,165
47734,0.11346613672647367,166
10304,0.11315658105017208,167
55800,0.11305618134547893,168
40265,0.1128700253170481,169
57612,0.112813940543561,170
53576,0.1125111377567598,171
5812,0.11243743786467736,172
4446,0.11184526404998105,173
5995,0.11166778430036313,174
17596,0.11143151649107855,175
20075,0.11137231081132287,176
28403,0.11134540585567324,177
8369,0.11114342188879778,178
52267,0.11104144485009762,179
19858,0.11090971817237079,180
60717,0.11075286187804405,181
14930,0.11041628891501358,182
46875,0.11039029577371996,183
59823,0.11033959001176562,184
64020,0.1102961703869998,185
32562,0.11028756650122341,186
9385,0.11017813952720816,187
19564,0.11016757504955656,188
55841,0.11013599345366608,189
25036,0.10958718978050497,190
65072,0.10921831099248074,191
35959,0.10918628351692149,192
15744,0.10913019089946531,193
31103,0.10911400943897161,194
585,0.10909756901139626,195
13449,0.1090750385918911,196
63478,0.1086272298331391,197
2907,0.1085847109372652,198
14426,0.10857362269306164,199
45026,0.10842794021409387,200
48564,0.10831098981713316,201
63388,0.1082067558603653,202
13493,0.10819029627381878,203
21831,0.10818901477929053,204
31276,0.10802017070046854,205
6443,0.10794837153366343,206
37104,0.10782823049801309,207
14180,0.10775453338951553,208
15831,0.10769469765195358,209
29563,0.10759086657786243,210
62691,0.10741746165703339,211
41702,0.10735278280654041,212
64023,0.10705747786700223,213
51044,0.1067110545945545,214
44979,0.1066352803919415,215
6599,0.10646610330097679,216
58189,0.10640580693280398,217
65287,0.10638152292915537,218
23182,0.10603216876071021,219
25883,0.10580118297350996,220
59238,0.1057799929750676,221
2206,0.10565314384166685,222
63911,0.10560524390201938,223
15751,0.10557743291352567,224
24329,0.10555162131179367,225
32015,0.10529462912932053,226
21602,0.10510314639834409,227
34972,0.10504694207863673,228
2249,0.10501982371476642,229
3294,0.10501859684458625,230
15052,0.10484975574290352,231
1201,0.10449640987825293,232
41296,0.10444443318603851,233
9105,0.10420219777810735,234
60429,0.10409803284386131,235
53737,0.1040727387561327,236
32197,0.1040342787237664,237
22970,0.10392780755842691,238
9731,0.10383739395864719,239
57911,0.10382711722215823,240
54666,0.10373673430614086,241
22811,0.10372269335590846,242
16842,0.10372089167595847,243
26428,0.10367363610125165,244
24288,0.10355389939540667,245
30926,0.10354106755211172,246
6775,0.10353195674775781,247
63572,0.10350150159544945,248
53732,0.1034231629552085,249
60627,0.103314678969106,250
42236,0.1032995773771757,251
20533,0.10318262037620168,252
21864,0.10314933108646211,253
43246,0.10297124185653095,254
15833,0.10290697793987633,255
44061,0.10290519191376933,256
49102,0.10265880206779628,257
54310,0.10253897217060153,258
9890,0.10214627156695122,259
11903,0.10210228871452451,260
38661,0.10205669889896954,261
20496,0.10176850668565819,262
12929,0.1014628705302341,263
4047,0.10130775172359407,264
64650,0.10122242528229164,265
61133,0.10108276016266475,266
3252,0.10086661123401944,267
13093,0.1008100255027314,268
56962,0.10064376800857303,269
61151,0.10045872454037695,270
30005,0.1003847189147798,271
24488,0.10031545692740675,272
41490,0.10024169452839977,273
14859,0.10005655070759815,274
10948,0.1000312825389698,275
33489,0.09997527364295343,276
21512,0.09995879412349037,277
16827,0.09977849121081855,278
43537,0.09972683934337313,279
19638,0.0997092726175036,280
21847,0.09957719668076713,281
2384,0.09955693173998865,282
30944,0.09955123425070951,283
29467,0.09942903893500118,284
26928,0.09921319369222416,285
53383,0.09898022269676233,286
45466,0.09893493841803894,287
8565,0.09889542299668969,288
38404,0.09883523813888914,289
32807,0.09877130563668336,290
10140,0.09870426321780235,291
35345,0.0986877937932033,292
18863,0.09864226816867286,293
37244,0.09856174936351238,294
9005,0.09839296027760402,295
37902,0.09832174108531196,296
17441,0.09821883880960153,297
53003,0.0981960118430286,298
18798,0.09818809878116982,299
49087,0.09811613325447198,300
23730,0.0980649033472603,301
29539,0.09802476603157145,302
30246,0.09788888601594109,303
22521,0.0978193436520592,304
35447,0.0977547599935016,305
23093,0.0976656752649766,306
43759,0.0976293258400095,307
26312,0.09744258871841033,308
53077,0.09737843267221094,309
34169,0.09722950421042681,310
39403,0.09715149383885169,311
35243,0.09703851487420581,312
38984,0.0968665426090583,313
24081,0.09680457546588546,314
13754,0.0967025966910734,315
36204,0.09662489752174215,316
6104,0.09635579173663163,317
59734,0.09632645697690927,318
5350,0.09625315474436165,319
54008,0.09603130652495491,320
16160,0.09602684129398384,321
39657,0.09595603643899904,322
38333,0.09584010217216209,323
4201,0.09566820502290377,324
28693,0.09546589394103117,325
56632,0.09543768215704296,326
17536,0.09534667059331713,327
11011,0.09527302917760382,328
23311,0.09515697675474133,329
2712,0.09473429789766734,330
10569,0.09470667666923632,331
56460,0.09467627500360828,332
24561,0.094656533846596,333
30536,0.09457927151550385,334
14417,0.09441668697175572,335
13818,0.09420813876906935,336
23700,0.09413697120941242,337
64166,0.09406180799416232,338
605,0.09404940072092322,339
10478,0.09399417962010806,340
12067,0.09397826032427682,341
6932,0.09368036278294013,342
41731,0.09361760951115593,343
20772,0.09353855427043645,344
42440,0.09338824215474224,345
65097,0.09334403873255662,346
53239,0.09329839312207241,347
63067,0.09323878036652024,348
54560,0.09312734309841025,349
44773,0.09309386342057199,350
49643,0.09307614782337117,351
1023,0.09300885676224739,352
11732,0.09298155457323057,353
20947,0.09294896312706558,354
38228,0.0928339905113314,355
33842,0.09267378108478068,356
13385,0.09265261292725217,357
33795,0.09255279609240888,358
19241,0.09252835034782779,359
22771,0.09251071895308752,360
9637,0.09232416082302898,361
31060,0.09225956774531294,362
64997,0.09213061785249704,363
39012,0.09204202437623772,364
48785,0.09193030806445712,365
11067,0.09189568326992233,366
33228,0.0918733979406845,367
7699,0.09182478200459596,368
51958,0.09175619628789099,369
44559,0.09162655287035326,370
6527,0.09158885069278955,371
24126,0.09149844615053054,372
12210,0.09147326401400963,373
45454,0.09146330078186925,374
63719,0.09133224996384169,375
6929,0.09127420475242938,376
17406,0.09122453634089656,377
54177,0.09121427026406807,378
30721,0.09118311580981259,379
7314,0.09102147586597926,380
43479,0.090998026107414,381
17625,0.09093345554163423,382
30447,0.09083805880985484,383
11164,0.09067356849872343,384
54744,0.09065329008706864,385
46345,0.09060711293451823,386
2549,0.09059940060953421,387
7510,0.09054871443661383,388
34131,0.090533292710189,389
17555,0.09052058513604846,390
37155,0.09040663780697171,391
59080,0.09026287175285812,392
42707,0.0900396779173052,393
22034,0.0900028916567449,394
43695,0.0899037114461199,395
761,0.08968776306826637,396
13448,0.08968383118215421,397
51842,0.08963365175880286,398
16030,0.0896038763364658,399
45287,0.08960152630364816,400
63973,0.08953691916948765,401
3603,0.08948958845894903,402
36024,0.08948458339772647,403
32170,0.08948123075543254,404
40692,0.08939441413234094,405
14982,0.08939073990906968,406
25059,0.08934303707907695,407
22218,0.0893262933036381,408
26807,0.08929207949298194,409
518,0.08927608062706967,410
34292,0.08915279425452308,411
62871,0.08908588108450723,412
34140,0.0890761544583245,413
18108,0.08906662311746541,414
50583,0.0890023084735039,415
25861,0.0888563744551225,416
33072,0.0888495835676277,417
49772,0.08881747265933333,418
1155,0.08877900343167051,419
30277,0.08877285733869476,420
44989,0.08867358732024594,421
25672,0.08855222697772068,422
59679,0.08847784091173654,423
21078,0.0884281628205963,424
20042,0.08835368989828418,425
14500,0.08834634147069755,426
15399,0.08833907018254825,427
38869,0.08822979929177727,428
32540,0.08821398413283137,429
7970,0.08820819466625993,430
47086,0.08817889235932357,431
19255,0.08795433214350566,432
25619,0.08795186745394973,433
18650,0.08792654559370709,434
22990,0.08790784631782199,435
20033,0.08785134510597734,436
52022,0.08783806554226184,437
53364,0.08782433059829509,438
7228,0.08781509159831621,439
44845,0.0877856286216646,440
61528,0.08777764916625133,441
62189,0.08772080234190041,442
9480,0.08769179871028163,443
52485,0.08764201665909813,444
20146,0.08758958981141485,445
13294,0.08755909803477875,446
44535,0.0874933559481083,447
34344,0.08745084974849235,448
4239,0.0873960723838464,449
64848,0.08728341951614584,450
38310,0.0872122223607882,451
9686,0.0871701246485866,452
21408,0.08714915998519851,453
38210,0.08713331311588715,454
46574,0.08705697887365167,455
10008,0.08695603002143275,456
58353,0.08687267408980394,457
30616,0.08669683152714544,458
41338,0.08662556437996773,459
28242,0.0866041476352603,460
26492,0.08649870907632196,461
5654,0.08643181440744126,462
6934,0.08632033818307784,463
11462,0.08630297755203578,464
31748,0.08620946466137355,465
46337,0.0861603874221782,466
33619,0.08614258890865291,467
3320,0.08611586324067762,468
47690,0.0861033073197252,469
30819,0.08607512697864866,470
43524,0.0860022352084506,471
58393,0.08596622421664853,472
50030,0.08590241108035392,473
7003,0.0858504584867444,474
8924,0.08582917582678712,475
37476,0.08581470173370648,476
40432,0.08580537402292615,477
25611,0.08576617828028717,478
31073,0.08562334945816824,479
52331,0.08540936786944639,480
33158,0.08540847209203745,481
33523,0.0853898517010226,482
29302,0.08530471727243572,483
17152,0.08527251236783977,484
35106,0.08523017210527681,485
57131,0.08513032450112626,486
34584,0.08507157540746282,487
31322,0.08505146032752255,488
7239,0.08504389293660593,489
41244,0.08504317973045965,490
48011,0.08502644327105373,491
45305,0.08501028122584713,492
47540,0.08500540548785074,493
44581,0.08499841707917455,494
54869,0.0848797577602011,495
39898,0.08484914353910232,496
45845,0.0847985604151461,497
45076,0.08471108399410542,498
31490,0.08464231550081087,499
48611,0.08463006332720271,500
15361,0.08457010644735936,501
7084,0.08450735602066739,502
2231,0.08445794330756967,503
1595,0.08445266209104227,504
17331,0.08433815763957998,505
48721,0.08428691743785788,506
24469,0.08425512667830495,507
13284,0.08424307080982414,508
61546,0.08418851459836595,509
37505,0.08409284960408121,510
13297,0.08401709759504093,511
62451,0.08379133605894189,512
24057,0.08373120184982807,513
17103,0.08372476011126886,514
58297,0.08367078825851897,515
12911,0.08364168401851195,516
40604,0.08363323566302971,517
27490,0.08361028629986456,518
45974,0.08355518735017674,519
47770,0.08350652237559145,520
30395,0.08350417526858661,521
47119,0.08344337472298419,522
64550,0.08343339362724612,523
65054,0.08342003628325936,524
19138,0.08341111254291224,525
8032,0.08332162636463285,526
52528,0.08331510990800611,527
25521,0.08328663012130084,528
46359,0.08324739176992306,529
28186,0.08322723460669817,530
25493,0.08320137946499118,531
20890,0.08319762500914397,532
45668,0.08319459678377328,533
22054,0.08315717446299793,534
60221,0.08310991145906091,535
52377,0.08305696045229936,536
19665,0.08303690203009069,537
12314,0.08299998388362273,538
35103,0.0829671575585851,539
64663,0.08288794775258862,540
11260,0.08285834948595294,541
21832,0.08285387754301601,542
48508,0.08278986546663854,543
58700,0.08277471611707564,544
55052,0.0825897823961981,545
1887,0.08242956405290126,546
45182,0.08242784861588492,547
59554,0.082342495053407,548
6267,0.08231984595705823,549
42831,0.0823177976146927,550
29801,0.08224369945992425,551
26608,0.08222877435463312,552
49840,0.08222856960916519,553
44457,0.08222006047814581,554
18242,0.08219536547061904,555
53486,0.0821307726164131,556
14944,0.08206720655673522,557
44884,0.08202929991175799,558
21849,0.08197895013630983,559
38735,0.08195228452294609,560
14752,0.08173232552755265,561
38017,0.08173195930606637,562
3902,0.08170485930950577,563
60896,0.08167437868662804,564
33540,0.08160997949931195,565
21715,0.08159581863546585,566
61347,0.08158732840177071,567
37536,0.08153528832527542,568
9839,0.08152684654061547,569
27920,0.08137552533063235,570
4029,0.08136693468857488,571
60424,0.08129280972120809,572
55094,0.08124759198251977,573
64074,0.08123116289915079,574
57380,0.08114357571031366,575
41540,0.08113128160565031,576
7133,0.08111622643379622,577
7984,0.08109955224621612,578
33828,0.08092410595851197,579
40290,0.08091634786496435,580
19694,0.0809158467617587,581
47097,0.08090797051040403,582
8512,0.0809078217741193,583
9802,0.0808969071325642,584
20783,0.08079665270665762,585
48980,0.08064797795946492,586
13397,0.08063906684612089,587
26402,0.08058146075831892,588
54640,0.08054544165058908,589
46787,0.08052550940306928,590
29681,0.08050449555909359,591
61631,0.08049474174771844,592
46080,0.08048951101340991,593
51600,0.080477845222751,594
63138,0.0804572371639863,595
23218,0.08045580846659096,596
28252,0.08039129967334552,597
15268,0.08035172050926052,598
54483,0.08031894144119532,599
19394,0.08026037612029242,600
7660,0.08023549625086408,601
35322,0.0802344064395524,602
24825,0.08017866748461121,603
43571,0.08015409381024932,604
36397,0.0801273232776297,605
43899,0.079997418093233,606
28583,0.07998271041731815,607
47913,0.07997171724959304,608
47161,0.07991429635530253,609
60907,0.07988539794205977,610
48616,0.07988454228233902,611
25938,0.07987538128012882,612
39142,0.07986715391820048,613
45847,0.07978893384168377,614
31871,0.07978238256839075,615
35192,0.07963815348236242,616
44539,0.07963066716711116,617
64479,0.07962374826994306,618
26511,0.07962244376449112,619
51158,0.07962015390373195,620
27506,0.07961935131446086,621
37868,0.07956831941474424,622
44430,0.07949667462000864,623
1922,0.07949539990419464,624
39607,0.07948201003561989,625
22132,0.0793864672280092,626
15513,0.07936459499489552,627
10764,0.07931513173315875,628
12267,0.0793022840023971,629
28703,0.07929671478395532,630
15673,0.07923411590945949,631
59944,0.07907566016831931,632
24913,0.07903315069640367,633
14790,0.07901728144210857,634
50000,0.07901633531314399,635
41564,0.07896834152044431,636
29961,0.07891996804961803,637
6446,0.07889100496892629,638
31394,0.07886098077260428,639
38516,0.07883941832532702,640
28454,0.0787411435328923,641
54683,0.07871880908211053,642
33175,0.07867599823444059,643
5097,0.07867003130558181,644
11577,0.07866720048523482,645
19441,0.07866677535908655,646
8091,0.07866306742290714,647
55310,0.07865355674176955,648
33510,0.07864746314293652,649
8543,0.07860025666523164,650
40771,0.07854042378056583,651
8337,0.07853315422501372,652
34729,0.0784741760869649,653
61124,0.07842385051248062,654
10642,0.07841624969464213,655
50587,0.0783980241905033,656
60914,0.07839365144885074,657
42859,0.07832196288253325,658
54814,0.0783061694361774,659
9582,0.07826886872915431,660
46188,0.07826160344026428,661
7065,0.07819606442329932,662
8803,0.07817311977210367,663
20846,0.07817215163798048,664
51001,0.07809230226340257,665
44412,0.07803251410676054,666
59421,0.0779602182865269,667
59598,0.0779184627364961,668
29446,0.07791351661188196,669
40886,0.07786470295788221,670
17082,0.07783640406964472,671
21420,0.07776294958534843,672
9917,0.07771041262089497,673
17803,0.0776515754808439,674
4604,0.07760444154466374,675
12055,0.07756136909754892,676
919,0.0775536416444099,677
63887,0.07754535383785736,678
17107,0.07750471245785703,679
31368,0.0774960939017111,680
59646,0.07744023998983152,681
42266,0.07741159745586884,682
12450,0.07739160474092796,683
2301,0.07738316586855228,684
55202,0.07727383892537007,685
46148,0.07725297576479966,686
12376,0.07723127870247268,687
33639,0.07717941203361625,688
15724,0.07709534656993654,689
