feature_idx,cosine_similarity,rank
36173,0.31300342987442364,1
3138,0.24906870137586387,2
42834,0.20067572013892407,3
17490,0.2005589864756883,4
18207,0.1986109542426611,5
42853,0.19676295840225563,6
18316,0.1860198981756746,7
30377,0.1854204532049034,8
47448,0.18389394425597666,9
54614,0.17918747766921767,10
34750,0.16776183369093337,11
64739,0.1596724675022466,12
64434,0.15930355873728122,13
4029,0.1582686953610334,14
39898,0.15614219309645663,15
34546,0.155016241492973,16
17132,0.15490030118232959,17
22314,0.14726495296215017,18
6013,0.14290392448765446,19
55013,0.14164838238551267,20
50937,0.13839473412874717,21
26511,0.13816066662474685,22
4675,0.13641498480742326,23
26210,0.13613734300440045,24
19303,0.1335515405708693,25
36045,0.13335674785217394,26
4366,0.13332106771067867,27
47075,0.13175462259945536,28
31989,0.13174846434355705,29
38767,0.13132194945263792,30
24684,0.12955726546416346,31
5190,0.12581822051769354,32
3315,0.12423072014859625,33
45068,0.12285598673952629,34
1514,0.1214050574730641,35
17233,0.12132654295414859,36
16576,0.12056264887938772,37
41626,0.11964907873590344,38
38267,0.11895274128869454,39
31668,0.11833679672163934,40
40307,0.11831100075786799,41
57824,0.11829332749211297,42
12210,0.11809815774071018,43
15346,0.11717755973012178,44
54711,0.1169808530156847,45
12173,0.116257051725847,46
13974,0.11597762992818093,47
15805,0.11543213333848645,48
23673,0.11508431813543162,49
20953,0.11481639207496129,50
24774,0.11457893657202525,51
14574,0.11393593005974703,52
58739,0.1136339259930948,53
36815,0.11299519910153537,54
8939,0.11282935584917395,55
22628,0.11230980048692318,56
24713,0.11199741857820512,57
61735,0.11171659495173433,58
57701,0.11141798156091696,59
39719,0.11102256420036352,60
33925,0.11101345423329484,61
60359,0.11045369436504299,62
4810,0.11017849023729247,63
36263,0.11001578790544879,64
40929,0.10909072310743732,65
18169,0.10861967070961914,66
19390,0.1085911611054455,67
25356,0.10843902141254419,68
54441,0.1082762559803932,69
45413,0.10823758372904006,70
41946,0.10786636168081942,71
61004,0.10783716721700937,72
19188,0.10761563662294665,73
15192,0.10746406478379103,74
5079,0.10732193250413699,75
40254,0.10676431169957266,76
34068,0.10647489695619049,77
13038,0.10633007307698188,78
28415,0.1059978330809014,79
19978,0.105854302631853,80
3683,0.10541310370969902,81
30384,0.10507809101653574,82
23547,0.10479775729360334,83
5159,0.10472124561117603,84
57427,0.1046115286937997,85
38287,0.10453618903594114,86
31265,0.10448553016059631,87
11152,0.1041777624189616,88
49421,0.10405291782169288,89
7936,0.10356628034010631,90
9402,0.10314109019076056,91
49105,0.10298412844033442,92
11837,0.10275983122676507,93
49692,0.10273289309370351,94
54958,0.1027312277903675,95
39955,0.10243563210016629,96
23724,0.10225986265917818,97
2093,0.10141804996101675,98
39919,0.10137506226502155,99
34383,0.10129491410107899,100
8959,0.10108819174307547,101
54963,0.10089291127014509,102
29001,0.10050689320108185,103
50400,0.1004618277618504,104
59134,0.10042877998099294,105
15991,0.10008304971141005,106
33959,0.10001034689946195,107
3504,0.09984135792865612,108
59993,0.09887890926939108,109
49351,0.0987525228916292,110
29789,0.09873501360530816,111
22508,0.09827239706135249,112
31315,0.09815216079841625,113
52396,0.09780065666005201,114
14982,0.09744294102351887,115
21234,0.09743988957437429,116
58651,0.0972159892347606,117
25326,0.09708107165202419,118
43312,0.09698305212246838,119
10272,0.09685904352183998,120
53209,0.09667541626907236,121
41373,0.09655311884182177,122
33961,0.09640858103651329,123
42770,0.09624606587684502,124
45156,0.09611278181149352,125
30020,0.09601430651260699,126
42685,0.09592033596248896,127
18225,0.09553440002059131,128
26937,0.09524250222907428,129
50382,0.09522975101944897,130
33929,0.09501312607118735,131
51925,0.09482636653553136,132
38499,0.09469378804803576,133
57053,0.09467946195936922,134
15414,0.09462070310086786,135
26244,0.09459769794278453,136
19458,0.09433184030937031,137
48135,0.0941720576250293,138
10962,0.09410369840135246,139
27347,0.09408480946507582,140
24303,0.093957676973899,141
41813,0.09384686091760851,142
21313,0.09377481737091022,143
23682,0.09376126259157425,144
50998,0.09373954322624947,145
30104,0.09347696355864347,146
38351,0.09327306251625742,147
53555,0.09314535305321904,148
8198,0.09310293549781554,149
7405,0.09305939385176702,150
24462,0.09300053729804161,151
38850,0.09297528019347212,152
18204,0.09289358279739751,153
48039,0.09282217607112207,154
17855,0.09278275254141535,155
30032,0.09277301429539415,156
63238,0.09256742099098578,157
40740,0.09247481905195233,158
33488,0.09214714435063,159
61178,0.0920682005618479,160
63522,0.09206656319122893,161
40352,0.09201647222989852,162
63934,0.09175104601562942,163
44860,0.09164690636966967,164
8766,0.09128874660995281,165
44475,0.09119678225475945,166
44984,0.09107406398156671,167
13645,0.09100220370578989,168
25434,0.09088080463018627,169
22964,0.09070075830541552,170
60034,0.09057269016867714,171
63191,0.09043004339840517,172
26366,0.09039768647415364,173
26171,0.09032177747186607,174
12851,0.09015684040564977,175
16314,0.09007084697277105,176
60539,0.08996976317734262,177
55503,0.0897474546947982,178
29901,0.08968082592613204,179
41232,0.08962774918646532,180
33504,0.08953667332888936,181
35776,0.08911440827319399,182
65215,0.08895467942035433,183
26011,0.08888342977896035,184
19251,0.0888832482364904,185
16447,0.08880750880355574,186
51961,0.08879700528085675,187
2160,0.08878557337660273,188
50480,0.08876019854069979,189
9191,0.08874415167066353,190
17888,0.08868415891121356,191
18500,0.08852728130023096,192
11617,0.08838755213809178,193
11316,0.08835618103897583,194
4628,0.0880915458091635,195
23097,0.08772020453055031,196
15378,0.08767127941446365,197
42997,0.08765006659504247,198
11945,0.08759198343331046,199
59116,0.08758267253352223,200
34915,0.08742208158152544,201
20434,0.08720132385301022,202
64916,0.087048025444131,203
11132,0.08688622205967596,204
22950,0.08678291078323055,205
27525,0.08662757366767111,206
47519,0.08637102302271148,207
41596,0.08634167196421583,208
17768,0.08628648419440949,209
58284,0.08627177750646653,210
65386,0.08613402188947859,211
35511,0.08611194752446294,212
30451,0.08595866228955519,213
47437,0.08562032045833967,214
17386,0.08559624945749295,215
33640,0.08556702035157243,216
11811,0.08529189079942384,217
51201,0.08521363353423338,218
334,0.08509930081168447,219
13941,0.08509370194877304,220
41531,0.08508522177602691,221
37653,0.08492731896515895,222
9174,0.084863169603705,223
10065,0.08464794315315807,224
55992,0.08455565752598419,225
34659,0.08455474090834007,226
15087,0.08451751410068126,227
6623,0.08446212864683351,228
42953,0.08406579703420952,229
25062,0.08404477529371905,230
23017,0.0839829307704312,231
31331,0.08381431441857035,232
36661,0.08373290515124047,233
38757,0.08371259182890003,234
34698,0.08355814420188297,235
61459,0.08351506096562182,236
24837,0.08345452984504566,237
63396,0.0833721373030678,238
36042,0.08333257057636134,239
21413,0.0832936995019447,240
53699,0.08328743241864808,241
37178,0.08325307541355076,242
35570,0.08322974429325516,243
57895,0.08318244941763242,244
36397,0.08317883778731597,245
42198,0.08314413632377203,246
52723,0.08308683367661608,247
44534,0.08306410785184785,248
359,0.08303525218031937,249
63513,0.0830206122996561,250
40808,0.08300593906389216,251
55859,0.08291816855518878,252
6857,0.08288394817989829,253
24517,0.08273329121300754,254
38960,0.08271660855375618,255
37489,0.08265426316949719,256
35297,0.08254644164053077,257
35885,0.08251763168327804,258
56742,0.08230645759759504,259
